"","practicecode","postcode","healthboard","ageband","malecount","femalecount","indeterminatecount","count","year","month","lsoa"
"6845","W95068","CF81 8SA","Aneurin Bevan",9,79,61,0,140,2020,"April","W01001337"
"6846","W95068","CF81 8SA","Aneurin Bevan",10,74,69,0,143,2020,"April","W01001337"
"6847","W95068","CF81 8SA","Aneurin Bevan",11,74,64,0,138,2020,"April","W01001337"
"6848","W95068","CF81 8SA","Aneurin Bevan",12,70,57,0,127,2020,"April","W01001337"
"6849","W95068","CF81 8SA","Aneurin Bevan",13,60,69,0,129,2020,"April","W01001337"
"6850","W95068","CF81 8SA","Aneurin Bevan",14,62,66,0,128,2020,"April","W01001337"
"6851","W95068","CF81 8SA","Aneurin Bevan",15,72,64,0,136,2020,"April","W01001337"
"6852","W95068","CF81 8SA","Aneurin Bevan",16,56,70,0,126,2020,"April","W01001337"
"6853","W95068","CF81 8SA","Aneurin Bevan",17,51,61,0,112,2020,"April","W01001337"
"6854","W95068","CF81 8SA","Aneurin Bevan",18,63,59,0,122,2020,"April","W01001337"
"6855","W95068","CF81 8SA","Aneurin Bevan",19,68,48,0,116,2020,"April","W01001337"
"6856","W95068","CF81 8SA","Aneurin Bevan",20,71,55,0,126,2020,"April","W01001337"
"6857","W95068","CF81 8SA","Aneurin Bevan",21,58,69,0,127,2020,"April","W01001337"
"6858","W95068","CF81 8SA","Aneurin Bevan",22,54,79,0,133,2020,"April","W01001337"
"6859","W95068","CF81 8SA","Aneurin Bevan",23,85,79,0,164,2020,"April","W01001337"
"6860","W95068","CF81 8SA","Aneurin Bevan",24,69,56,0,125,2020,"April","W01001337"
"6861","W95068","CF81 8SA","Aneurin Bevan",25,60,82,0,142,2020,"April","W01001337"
"6862","W95068","CF81 8SA","Aneurin Bevan",26,63,72,0,135,2020,"April","W01001337"
"6863","W95068","CF81 8SA","Aneurin Bevan",27,102,81,0,183,2020,"April","W01001337"
"6864","W95068","CF81 8SA","Aneurin Bevan",28,84,93,0,177,2020,"April","W01001337"
"6865","W95068","CF81 8SA","Aneurin Bevan",29,92,74,0,166,2020,"April","W01001337"
"6866","W95068","CF81 8SA","Aneurin Bevan",30,82,76,0,158,2020,"April","W01001337"
"6867","W95068","CF81 8SA","Aneurin Bevan",31,76,83,0,159,2020,"April","W01001337"
"6868","W95068","CF81 8SA","Aneurin Bevan",32,81,75,0,156,2020,"April","W01001337"
"6869","W95068","CF81 8SA","Aneurin Bevan",33,59,71,0,130,2020,"April","W01001337"
"6870","W95068","CF81 8SA","Aneurin Bevan",34,65,86,0,151,2020,"April","W01001337"
"6871","W95068","CF81 8SA","Aneurin Bevan",35,83,73,0,156,2020,"April","W01001337"
"6872","W95068","CF81 8SA","Aneurin Bevan",36,82,77,0,159,2020,"April","W01001337"
"6873","W95068","CF81 8SA","Aneurin Bevan",37,67,64,0,131,2020,"April","W01001337"
"6874","W95068","CF81 8SA","Aneurin Bevan",38,54,77,0,131,2020,"April","W01001337"
"6875","W95068","CF81 8SA","Aneurin Bevan",39,72,72,0,144,2020,"April","W01001337"
"6876","W95068","CF81 8SA","Aneurin Bevan",40,73,73,0,146,2020,"April","W01001337"
"6877","W95068","CF81 8SA","Aneurin Bevan",41,64,62,0,126,2020,"April","W01001337"
"6878","W95068","CF81 8SA","Aneurin Bevan",42,48,70,0,118,2020,"April","W01001337"
"6879","W95068","CF81 8SA","Aneurin Bevan",43,63,61,0,124,2020,"April","W01001337"
"6880","W95068","CF81 8SA","Aneurin Bevan",44,75,63,0,138,2020,"April","W01001337"
"6881","W95068","CF81 8SA","Aneurin Bevan",45,50,58,0,108,2020,"April","W01001337"
"6882","W95068","CF81 8SA","Aneurin Bevan",46,59,53,0,112,2020,"April","W01001337"
"6883","W95068","CF81 8SA","Aneurin Bevan",47,68,71,0,139,2020,"April","W01001337"
"6884","W95068","CF81 8SA","Aneurin Bevan",48,82,70,0,152,2020,"April","W01001337"
"6885","W95068","CF81 8SA","Aneurin Bevan",49,84,81,0,165,2020,"April","W01001337"
"6886","W95068","CF81 8SA","Aneurin Bevan",50,89,68,0,157,2020,"April","W01001337"
"6887","W95068","CF81 8SA","Aneurin Bevan",51,72,66,0,138,2020,"April","W01001337"
"6888","W95068","CF81 8SA","Aneurin Bevan",52,73,80,0,153,2020,"April","W01001337"
"6889","W95068","CF81 8SA","Aneurin Bevan",53,84,77,0,161,2020,"April","W01001337"
"6890","W95068","CF81 8SA","Aneurin Bevan",54,88,78,0,166,2020,"April","W01001337"
"6891","W95068","CF81 8SA","Aneurin Bevan",55,80,93,0,173,2020,"April","W01001337"
"6892","W95068","CF81 8SA","Aneurin Bevan",56,80,71,0,151,2020,"April","W01001337"
"6893","W95068","CF81 8SA","Aneurin Bevan",57,72,70,0,142,2020,"April","W01001337"
"6894","W95068","CF81 8SA","Aneurin Bevan",58,56,68,0,124,2020,"April","W01001337"
"6895","W95068","CF81 8SA","Aneurin Bevan",59,66,74,0,140,2020,"April","W01001337"
"6896","W95068","CF81 8SA","Aneurin Bevan",60,66,62,0,128,2020,"April","W01001337"
"6897","W95068","CF81 8SA","Aneurin Bevan",61,72,71,0,143,2020,"April","W01001337"
"6898","W95068","CF81 8SA","Aneurin Bevan",62,62,67,0,129,2020,"April","W01001337"
"6899","W95068","CF81 8SA","Aneurin Bevan",63,58,69,0,127,2020,"April","W01001337"
"6900","W95068","CF81 8SA","Aneurin Bevan",64,56,69,0,125,2020,"April","W01001337"
"6901","W95068","CF81 8SA","Aneurin Bevan",65,61,54,0,115,2020,"April","W01001337"
"6902","W95068","CF81 8SA","Aneurin Bevan",66,60,74,0,134,2020,"April","W01001337"
"6903","W95068","CF81 8SA","Aneurin Bevan",67,57,55,0,112,2020,"April","W01001337"
"6904","W95068","CF81 8SA","Aneurin Bevan",68,55,53,0,108,2020,"April","W01001337"
"6905","W95068","CF81 8SA","Aneurin Bevan",69,62,61,0,123,2020,"April","W01001337"
"6906","W95068","CF81 8SA","Aneurin Bevan",70,57,56,0,113,2020,"April","W01001337"
"6907","W95068","CF81 8SA","Aneurin Bevan",71,66,65,0,131,2020,"April","W01001337"
"6908","W95068","CF81 8SA","Aneurin Bevan",72,66,72,0,138,2020,"April","W01001337"
"6909","W95068","CF81 8SA","Aneurin Bevan",73,63,62,0,125,2020,"April","W01001337"
"6910","W95068","CF81 8SA","Aneurin Bevan",74,47,49,0,96,2020,"April","W01001337"
"6911","W95068","CF81 8SA","Aneurin Bevan",75,54,39,0,93,2020,"April","W01001337"
"6912","W95068","CF81 8SA","Aneurin Bevan",76,36,48,0,84,2020,"April","W01001337"
"6913","W95068","CF81 8SA","Aneurin Bevan",77,36,56,0,92,2020,"April","W01001337"
"6914","W95068","CF81 8SA","Aneurin Bevan",78,43,29,0,72,2020,"April","W01001337"
"6915","W95068","CF81 8SA","Aneurin Bevan",79,29,27,0,56,2020,"April","W01001337"
"6916","W95068","CF81 8SA","Aneurin Bevan",80,26,26,0,52,2020,"April","W01001337"
"6917","W95068","CF81 8SA","Aneurin Bevan",81,30,41,0,71,2020,"April","W01001337"
"6918","W95068","CF81 8SA","Aneurin Bevan",82,25,31,0,56,2020,"April","W01001337"
"6919","W95068","CF81 8SA","Aneurin Bevan",83,13,25,0,38,2020,"April","W01001337"
"6920","W95068","CF81 8SA","Aneurin Bevan",84,19,28,0,47,2020,"April","W01001337"
"6921","W95068","CF81 8SA","Aneurin Bevan",85,16,18,0,34,2020,"April","W01001337"
"6922","W95068","CF81 8SA","Aneurin Bevan",86,18,23,0,41,2020,"April","W01001337"
"6923","W95068","CF81 8SA","Aneurin Bevan",87,11,23,0,34,2020,"April","W01001337"
"6924","W95068","CF81 8SA","Aneurin Bevan",88,5,27,0,32,2020,"April","W01001337"
"6925","W95068","CF81 8SA","Aneurin Bevan",89,4,16,0,20,2020,"April","W01001337"
"6926","W95068","CF81 8SA","Aneurin Bevan",90,3,15,0,18,2020,"April","W01001337"
"6927","W95068","CF81 8SA","Aneurin Bevan",91,3,8,0,11,2020,"April","W01001337"
"6928","W95068","CF81 8SA","Aneurin Bevan",92,2,9,0,11,2020,"April","W01001337"
"6929","W95068","CF81 8SA","Aneurin Bevan",93,1,3,0,4,2020,"April","W01001337"
"6930","W95068","CF81 8SA","Aneurin Bevan",94,3,9,0,12,2020,"April","W01001337"
"6931","W95073","CF83 3JZ","Aneurin Bevan",0,17,8,0,25,2020,"April","W01001367"
"6932","W95073","CF83 3JZ","Aneurin Bevan",1,15,12,0,27,2020,"April","W01001367"
"6933","W95073","CF83 3JZ","Aneurin Bevan",2,26,14,0,40,2020,"April","W01001367"
"6934","W95073","CF83 3JZ","Aneurin Bevan",3,21,17,0,38,2020,"April","W01001367"
"6935","W95073","CF83 3JZ","Aneurin Bevan",4,19,24,0,43,2020,"April","W01001367"
"6936","W95073","CF83 3JZ","Aneurin Bevan",5,11,17,0,28,2020,"April","W01001367"
"6937","W95073","CF83 3JZ","Aneurin Bevan",6,19,23,0,42,2020,"April","W01001367"
"6938","W95073","CF83 3JZ","Aneurin Bevan",7,28,25,0,53,2020,"April","W01001367"
"6939","W95073","CF83 3JZ","Aneurin Bevan",8,22,15,0,37,2020,"April","W01001367"
"6940","W95073","CF83 3JZ","Aneurin Bevan",9,20,24,0,44,2020,"April","W01001367"
"6941","W95073","CF83 3JZ","Aneurin Bevan",10,19,22,0,41,2020,"April","W01001367"
"6942","W95073","CF83 3JZ","Aneurin Bevan",11,20,15,0,35,2020,"April","W01001367"
"6943","W95073","CF83 3JZ","Aneurin Bevan",12,15,10,0,25,2020,"April","W01001367"
"6944","W95073","CF83 3JZ","Aneurin Bevan",13,18,21,0,39,2020,"April","W01001367"
"6945","W95073","CF83 3JZ","Aneurin Bevan",14,6,12,0,18,2020,"April","W01001367"
"6946","W95073","CF83 3JZ","Aneurin Bevan",15,15,9,0,24,2020,"April","W01001367"
"6947","W95073","CF83 3JZ","Aneurin Bevan",16,14,14,0,28,2020,"April","W01001367"
"6948","W95073","CF83 3JZ","Aneurin Bevan",17,25,11,0,36,2020,"April","W01001367"
"6949","W95073","CF83 3JZ","Aneurin Bevan",18,14,10,0,24,2020,"April","W01001367"
"6950","W95073","CF83 3JZ","Aneurin Bevan",19,19,16,0,35,2020,"April","W01001367"
"6951","W95073","CF83 3JZ","Aneurin Bevan",20,17,17,0,34,2020,"April","W01001367"
"6952","W95073","CF83 3JZ","Aneurin Bevan",21,16,23,0,39,2020,"April","W01001367"
"6953","W95073","CF83 3JZ","Aneurin Bevan",22,19,11,0,30,2020,"April","W01001367"
"6954","W95073","CF83 3JZ","Aneurin Bevan",23,20,25,0,45,2020,"April","W01001367"
"6955","W95073","CF83 3JZ","Aneurin Bevan",24,10,18,0,28,2020,"April","W01001367"
"6956","W95073","CF83 3JZ","Aneurin Bevan",25,23,19,0,42,2020,"April","W01001367"
"6957","W95073","CF83 3JZ","Aneurin Bevan",26,21,28,0,49,2020,"April","W01001367"
"6958","W95073","CF83 3JZ","Aneurin Bevan",27,26,29,0,55,2020,"April","W01001367"
"6959","W95073","CF83 3JZ","Aneurin Bevan",28,16,22,0,38,2020,"April","W01001367"
"6960","W95073","CF83 3JZ","Aneurin Bevan",29,24,26,0,50,2020,"April","W01001367"
"6961","W95073","CF83 3JZ","Aneurin Bevan",30,22,12,0,34,2020,"April","W01001367"
"6962","W95073","CF83 3JZ","Aneurin Bevan",31,20,26,0,46,2020,"April","W01001367"
"6963","W95073","CF83 3JZ","Aneurin Bevan",32,30,22,0,52,2020,"April","W01001367"
"6964","W95073","CF83 3JZ","Aneurin Bevan",33,38,23,0,61,2020,"April","W01001367"
"6965","W95073","CF83 3JZ","Aneurin Bevan",34,20,28,0,48,2020,"April","W01001367"
"6966","W95073","CF83 3JZ","Aneurin Bevan",35,16,25,0,41,2020,"April","W01001367"
"6967","W95073","CF83 3JZ","Aneurin Bevan",36,16,22,0,38,2020,"April","W01001367"
"6968","W95073","CF83 3JZ","Aneurin Bevan",37,17,27,0,44,2020,"April","W01001367"
"6969","W95073","CF83 3JZ","Aneurin Bevan",38,16,16,0,32,2020,"April","W01001367"
"6970","W95073","CF83 3JZ","Aneurin Bevan",39,19,22,0,41,2020,"April","W01001367"
"6971","W95073","CF83 3JZ","Aneurin Bevan",40,14,25,0,39,2020,"April","W01001367"
"6972","W95073","CF83 3JZ","Aneurin Bevan",41,19,15,0,34,2020,"April","W01001367"
"6973","W95073","CF83 3JZ","Aneurin Bevan",42,17,28,0,45,2020,"April","W01001367"
"6974","W95073","CF83 3JZ","Aneurin Bevan",43,19,9,0,28,2020,"April","W01001367"
"6975","W95073","CF83 3JZ","Aneurin Bevan",44,24,14,0,38,2020,"April","W01001367"
"6976","W95073","CF83 3JZ","Aneurin Bevan",45,12,15,0,27,2020,"April","W01001367"
"6977","W95073","CF83 3JZ","Aneurin Bevan",46,24,18,0,42,2020,"April","W01001367"
"6978","W95073","CF83 3JZ","Aneurin Bevan",47,21,19,0,40,2020,"April","W01001367"
"6979","W95073","CF83 3JZ","Aneurin Bevan",48,19,19,0,38,2020,"April","W01001367"
"6980","W95073","CF83 3JZ","Aneurin Bevan",49,15,19,0,34,2020,"April","W01001367"
"6981","W95073","CF83 3JZ","Aneurin Bevan",50,23,23,0,46,2020,"April","W01001367"
"6982","W95073","CF83 3JZ","Aneurin Bevan",51,9,23,0,32,2020,"April","W01001367"
"6983","W95073","CF83 3JZ","Aneurin Bevan",52,14,25,0,39,2020,"April","W01001367"
"6984","W95073","CF83 3JZ","Aneurin Bevan",53,22,25,0,47,2020,"April","W01001367"
"6985","W95073","CF83 3JZ","Aneurin Bevan",54,27,18,0,45,2020,"April","W01001367"
"6986","W95073","CF83 3JZ","Aneurin Bevan",55,24,28,0,52,2020,"April","W01001367"
"6987","W95073","CF83 3JZ","Aneurin Bevan",56,32,23,0,55,2020,"April","W01001367"
"6988","W95073","CF83 3JZ","Aneurin Bevan",57,22,34,0,56,2020,"April","W01001367"
"6989","W95073","CF83 3JZ","Aneurin Bevan",58,16,23,0,39,2020,"April","W01001367"
"6990","W95073","CF83 3JZ","Aneurin Bevan",59,18,20,0,38,2020,"April","W01001367"
"6991","W95073","CF83 3JZ","Aneurin Bevan",60,15,19,0,34,2020,"April","W01001367"
"6992","W95073","CF83 3JZ","Aneurin Bevan",61,12,13,0,25,2020,"April","W01001367"
"6993","W95073","CF83 3JZ","Aneurin Bevan",62,23,20,0,43,2020,"April","W01001367"
"6994","W95073","CF83 3JZ","Aneurin Bevan",63,19,19,0,38,2020,"April","W01001367"
"6995","W95073","CF83 3JZ","Aneurin Bevan",64,16,12,0,28,2020,"April","W01001367"
"6996","W95073","CF83 3JZ","Aneurin Bevan",65,21,31,0,52,2020,"April","W01001367"
"6997","W95073","CF83 3JZ","Aneurin Bevan",66,13,25,0,38,2020,"April","W01001367"
"6998","W95073","CF83 3JZ","Aneurin Bevan",67,17,19,0,36,2020,"April","W01001367"
"6999","W95073","CF83 3JZ","Aneurin Bevan",68,16,18,0,34,2020,"April","W01001367"
"7000","W95073","CF83 3JZ","Aneurin Bevan",69,11,17,0,28,2020,"April","W01001367"
"7001","W95073","CF83 3JZ","Aneurin Bevan",70,17,20,0,37,2020,"April","W01001367"
"7002","W95073","CF83 3JZ","Aneurin Bevan",71,20,15,0,35,2020,"April","W01001367"
"7003","W95073","CF83 3JZ","Aneurin Bevan",72,18,24,0,42,2020,"April","W01001367"
"7004","W95073","CF83 3JZ","Aneurin Bevan",73,18,16,0,34,2020,"April","W01001367"
"7005","W95073","CF83 3JZ","Aneurin Bevan",74,8,7,0,15,2020,"April","W01001367"
"7006","W95073","CF83 3JZ","Aneurin Bevan",75,10,11,0,21,2020,"April","W01001367"
"7007","W95073","CF83 3JZ","Aneurin Bevan",76,4,13,0,17,2020,"April","W01001367"
"7008","W95073","CF83 3JZ","Aneurin Bevan",77,9,10,0,19,2020,"April","W01001367"
"7009","W95073","CF83 3JZ","Aneurin Bevan",78,7,13,0,20,2020,"April","W01001367"
"7010","W95073","CF83 3JZ","Aneurin Bevan",79,3,4,0,7,2020,"April","W01001367"
"7011","W95073","CF83 3JZ","Aneurin Bevan",80,3,6,0,9,2020,"April","W01001367"
"7012","W95073","CF83 3JZ","Aneurin Bevan",81,3,9,0,12,2020,"April","W01001367"
"7013","W95073","CF83 3JZ","Aneurin Bevan",82,5,4,0,9,2020,"April","W01001367"
"7014","W95073","CF83 3JZ","Aneurin Bevan",83,6,7,0,13,2020,"April","W01001367"
"7015","W95073","CF83 3JZ","Aneurin Bevan",84,2,7,0,9,2020,"April","W01001367"
"7016","W95073","CF83 3JZ","Aneurin Bevan",85,4,3,0,7,2020,"April","W01001367"
"7017","W95073","CF83 3JZ","Aneurin Bevan",86,2,5,0,7,2020,"April","W01001367"
"7018","W95073","CF83 3JZ","Aneurin Bevan",87,3,1,0,4,2020,"April","W01001367"
"7019","W95073","CF83 3JZ","Aneurin Bevan",88,2,2,0,4,2020,"April","W01001367"
"7020","W95073","CF83 3JZ","Aneurin Bevan",89,0,2,0,2,2020,"April","W01001367"
"7021","W95073","CF83 3JZ","Aneurin Bevan",90,2,2,0,4,2020,"April","W01001367"
"7022","W95073","CF83 3JZ","Aneurin Bevan",91,1,0,0,1,2020,"April","W01001367"
"7023","W95073","CF83 3JZ","Aneurin Bevan",92,0,0,0,0,2020,"April","W01001367"
"7024","W95073","CF83 3JZ","Aneurin Bevan",93,0,0,0,0,2020,"April","W01001367"
"7025","W95073","CF83 3JZ","Aneurin Bevan",94,0,0,0,0,2020,"April","W01001367"
"7026","W95078","CF81 8ST","Aneurin Bevan",0,6,12,0,18,2020,"April","W01001337"
"7027","W95078","CF81 8ST","Aneurin Bevan",1,10,13,0,23,2020,"April","W01001337"
"7028","W95078","CF81 8ST","Aneurin Bevan",2,15,14,0,29,2020,"April","W01001337"
"7029","W95078","CF81 8ST","Aneurin Bevan",3,12,10,0,22,2020,"April","W01001337"
"7030","W95078","CF81 8ST","Aneurin Bevan",4,10,11,0,21,2020,"April","W01001337"
"7031","W95078","CF81 8ST","Aneurin Bevan",5,14,12,0,26,2020,"April","W01001337"
"7032","W95078","CF81 8ST","Aneurin Bevan",6,10,14,0,24,2020,"April","W01001337"
"7033","W95078","CF81 8ST","Aneurin Bevan",7,17,16,0,33,2020,"April","W01001337"
"7034","W95078","CF81 8ST","Aneurin Bevan",8,13,20,0,33,2020,"April","W01001337"
"7035","W95078","CF81 8ST","Aneurin Bevan",9,21,18,0,39,2020,"April","W01001337"
"7036","W95078","CF81 8ST","Aneurin Bevan",10,14,8,0,22,2020,"April","W01001337"
"7037","W95078","CF81 8ST","Aneurin Bevan",11,18,12,0,30,2020,"April","W01001337"
"7038","W95078","CF81 8ST","Aneurin Bevan",12,17,16,0,33,2020,"April","W01001337"
"7039","W95078","CF81 8ST","Aneurin Bevan",13,15,19,0,34,2020,"April","W01001337"
"7040","W95078","CF81 8ST","Aneurin Bevan",14,17,10,0,27,2020,"April","W01001337"
"7041","W95078","CF81 8ST","Aneurin Bevan",15,18,13,0,31,2020,"April","W01001337"
"7042","W95078","CF81 8ST","Aneurin Bevan",16,17,21,0,38,2020,"April","W01001337"
"7043","W95078","CF81 8ST","Aneurin Bevan",17,19,16,0,35,2020,"April","W01001337"
"7044","W95078","CF81 8ST","Aneurin Bevan",18,13,11,0,24,2020,"April","W01001337"
"7045","W95078","CF81 8ST","Aneurin Bevan",19,25,15,0,40,2020,"April","W01001337"
"7046","W95078","CF81 8ST","Aneurin Bevan",20,15,12,0,27,2020,"April","W01001337"
"7047","W95078","CF81 8ST","Aneurin Bevan",21,19,19,0,38,2020,"April","W01001337"
"7048","W95078","CF81 8ST","Aneurin Bevan",22,15,21,0,36,2020,"April","W01001337"
"7049","W95078","CF81 8ST","Aneurin Bevan",23,18,12,0,30,2020,"April","W01001337"
"7050","W95078","CF81 8ST","Aneurin Bevan",24,15,12,0,27,2020,"April","W01001337"
"7051","W95078","CF81 8ST","Aneurin Bevan",25,18,14,0,32,2020,"April","W01001337"
"7052","W95078","CF81 8ST","Aneurin Bevan",26,14,24,0,38,2020,"April","W01001337"
"7053","W95078","CF81 8ST","Aneurin Bevan",27,21,16,0,37,2020,"April","W01001337"
"7054","W95078","CF81 8ST","Aneurin Bevan",28,27,16,0,43,2020,"April","W01001337"
"7055","W95078","CF81 8ST","Aneurin Bevan",29,16,15,0,31,2020,"April","W01001337"
"7056","W95078","CF81 8ST","Aneurin Bevan",30,22,25,0,47,2020,"April","W01001337"
"7057","W95078","CF81 8ST","Aneurin Bevan",31,19,14,0,33,2020,"April","W01001337"
"7058","W95078","CF81 8ST","Aneurin Bevan",32,23,17,0,40,2020,"April","W01001337"
"7059","W95078","CF81 8ST","Aneurin Bevan",33,22,18,0,40,2020,"April","W01001337"
"7060","W95078","CF81 8ST","Aneurin Bevan",34,21,12,0,33,2020,"April","W01001337"
"7061","W95078","CF81 8ST","Aneurin Bevan",35,17,24,0,41,2020,"April","W01001337"
"7062","W95078","CF81 8ST","Aneurin Bevan",36,19,16,0,35,2020,"April","W01001337"
"7063","W95078","CF81 8ST","Aneurin Bevan",37,20,15,0,35,2020,"April","W01001337"
"7064","W95078","CF81 8ST","Aneurin Bevan",38,24,25,0,49,2020,"April","W01001337"
"7065","W95078","CF81 8ST","Aneurin Bevan",39,21,19,0,40,2020,"April","W01001337"
"7066","W95078","CF81 8ST","Aneurin Bevan",40,15,18,0,33,2020,"April","W01001337"
"7067","W95078","CF81 8ST","Aneurin Bevan",41,15,18,0,33,2020,"April","W01001337"
"7068","W95078","CF81 8ST","Aneurin Bevan",42,23,16,0,39,2020,"April","W01001337"
"7069","W95078","CF81 8ST","Aneurin Bevan",43,25,13,0,38,2020,"April","W01001337"
"7070","W95078","CF81 8ST","Aneurin Bevan",44,27,21,0,48,2020,"April","W01001337"
"7071","W95078","CF81 8ST","Aneurin Bevan",45,13,12,0,25,2020,"April","W01001337"
"7072","W95078","CF81 8ST","Aneurin Bevan",46,17,14,0,31,2020,"April","W01001337"
"7073","W95078","CF81 8ST","Aneurin Bevan",47,25,12,0,37,2020,"April","W01001337"
"7074","W95078","CF81 8ST","Aneurin Bevan",48,18,28,0,46,2020,"April","W01001337"
"7075","W95078","CF81 8ST","Aneurin Bevan",49,22,19,0,41,2020,"April","W01001337"
"7076","W95078","CF81 8ST","Aneurin Bevan",50,24,14,0,38,2020,"April","W01001337"
"7077","W95078","CF81 8ST","Aneurin Bevan",51,21,21,0,42,2020,"April","W01001337"
"7078","W95078","CF81 8ST","Aneurin Bevan",52,20,29,0,49,2020,"April","W01001337"
"7079","W95078","CF81 8ST","Aneurin Bevan",53,31,18,0,49,2020,"April","W01001337"
"7080","W95078","CF81 8ST","Aneurin Bevan",54,27,16,0,43,2020,"April","W01001337"
"7081","W95078","CF81 8ST","Aneurin Bevan",55,18,26,0,44,2020,"April","W01001337"
"7082","W95078","CF81 8ST","Aneurin Bevan",56,23,18,0,41,2020,"April","W01001337"
"7083","W95078","CF81 8ST","Aneurin Bevan",57,32,22,0,54,2020,"April","W01001337"
"7084","W95078","CF81 8ST","Aneurin Bevan",58,24,12,0,36,2020,"April","W01001337"
"7085","W95078","CF81 8ST","Aneurin Bevan",59,24,23,0,47,2020,"April","W01001337"
"7086","W95078","CF81 8ST","Aneurin Bevan",60,21,23,0,44,2020,"April","W01001337"
"7087","W95078","CF81 8ST","Aneurin Bevan",61,21,20,0,41,2020,"April","W01001337"
"7088","W95078","CF81 8ST","Aneurin Bevan",62,19,19,0,38,2020,"April","W01001337"
"7089","W95078","CF81 8ST","Aneurin Bevan",63,25,19,0,44,2020,"April","W01001337"
"7090","W95078","CF81 8ST","Aneurin Bevan",64,20,18,0,38,2020,"April","W01001337"
"7091","W95078","CF81 8ST","Aneurin Bevan",65,14,21,0,35,2020,"April","W01001337"
"7092","W95078","CF81 8ST","Aneurin Bevan",66,14,12,0,26,2020,"April","W01001337"
"7093","W95078","CF81 8ST","Aneurin Bevan",67,17,18,0,35,2020,"April","W01001337"
"7094","W95078","CF81 8ST","Aneurin Bevan",68,16,16,0,32,2020,"April","W01001337"
"7095","W95078","CF81 8ST","Aneurin Bevan",69,6,14,0,20,2020,"April","W01001337"
"7096","W95078","CF81 8ST","Aneurin Bevan",70,9,12,0,21,2020,"April","W01001337"
"7097","W95078","CF81 8ST","Aneurin Bevan",71,14,11,0,25,2020,"April","W01001337"
"7098","W95078","CF81 8ST","Aneurin Bevan",72,14,14,0,28,2020,"April","W01001337"
"7099","W95078","CF81 8ST","Aneurin Bevan",73,20,5,0,25,2020,"April","W01001337"
"7100","W95078","CF81 8ST","Aneurin Bevan",74,10,7,0,17,2020,"April","W01001337"
"7101","W95078","CF81 8ST","Aneurin Bevan",75,7,8,0,15,2020,"April","W01001337"
"7102","W95078","CF81 8ST","Aneurin Bevan",76,9,7,0,16,2020,"April","W01001337"
"7103","W95078","CF81 8ST","Aneurin Bevan",77,5,9,0,14,2020,"April","W01001337"
"7104","W95078","CF81 8ST","Aneurin Bevan",78,5,5,0,10,2020,"April","W01001337"
